fold,set,accuracy,f1,tpr,tnr,gmean,batch_size,learning_rate,preprocessed_dir,weight_decay,dropout_prob
6,TEST,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,8,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
7,VALIDATION,0.5652173913043478,0.6666666666666666,0.9090909090909091,0.25,0.4767312946227962,8,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
7,TEST,0.3333333333333333,0.5,0.6666666666666666,0.0,0.0,8,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
8,VALIDATION,0.6956521739130435,0.7407407407407407,0.9090909090909091,0.5,0.674199862463242,8,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
8,TEST,0.5833333333333334,0.7058823529411765,1.0,0.16666666666666666,0.408248290463863,8,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
9,VALIDATION,0.6086956521739131,0.5714285714285714,0.5454545454545454,0.6666666666666666,0.6030226891555273,8,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
9,TEST,0.8333333333333334,0.8,0.6666666666666666,1.0,0.816496580927726,8,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
10,VALIDATION,0.6521739130434783,0.6666666666666666,0.7272727272727273,0.5833333333333334,0.6513389472789296,8,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
10,TEST,1.0,1.0,1.0,1.0,1.0,8,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
MEAN,VALIDATION,0.6478260869565218,0.6712147504891133,0.7545454545454546,0.55,0.6285946554351546,8,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
MEAN,TEST,0.6493589743589744,0.6443400390459214,0.6833333333333333,0.611904761904762,0.5799178227034119,8,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
1,VALIDATION,0.6521739130434783,0.7142857142857143,0.9090909090909091,0.4166666666666667,0.6154574548966637,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
1,TEST,0.46153846153846156,0.46153846153846156,0.5,0.42857142857142855,0.4629100498862757,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
2,VALIDATION,0.6956521739130435,0.6956521739130435,0.7272727272727273,0.6666666666666666,0.6963106238227914,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
2,TEST,0.6153846153846154,0.4444444444444444,0.3333333333333333,0.8571428571428571,0.5345224838248488,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
3,VALIDATION,0.6956521739130435,0.6956521739130435,0.7272727272727273,0.6666666666666666,0.6963106238227914,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
3,TEST,0.5384615384615384,0.5,0.5,0.5714285714285714,0.5345224838248488,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
4,VALIDATION,0.6086956521739131,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.6092717958449424,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
4,TEST,0.5384615384615384,0.4,0.3333333333333333,0.7142857142857143,0.4879500364742666,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
5,VALIDATION,0.7391304347826086,0.7272727272727273,0.7272727272727273,0.75,0.7385489458759964,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
5,TEST,0.7692307692307693,0.7692307692307693,0.8333333333333334,0.7142857142857143,0.7715167498104596,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
6,VALIDATION,0.6521739130434783,0.7142857142857143,0.9090909090909091,0.4166666666666667,0.6154574548966637,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
6,TEST,0.4166666666666667,0.5882352941176471,0.8333333333333334,0.0,0.0,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
7,VALIDATION,0.6521739130434783,0.6666666666666666,0.7272727272727273,0.5833333333333334,0.6513389472789296,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
7,TEST,0.5,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.4714045207910317,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
8,VALIDATION,0.6086956521739131,0.5714285714285714,0.5454545454545454,0.6666666666666666,0.6030226891555273,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
8,TEST,0.9166666666666666,0.9230769230769231,1.0,0.8333333333333334,0.9128709291752769,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
9,VALIDATION,0.7391304347826086,0.7,0.6363636363636364,0.8333333333333334,0.7282190812544191,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
9,TEST,0.5833333333333334,0.4444444444444444,0.3333333333333333,0.8333333333333334,0.5270462766947299,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
10,VALIDATION,0.6086956521739131,0.7096774193548387,1.0,0.25,0.5,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
10,TEST,0.75,0.7692307692307693,1.0,0.5714285714285714,0.7559289460184544,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
MEAN,VALIDATION,0.6652173913043479,0.6803616813294233,0.7545454545454546,0.5833333333333333,0.6453937616848725,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
MEAN,TEST,0.6089743589743589,0.5871629677512031,0.6333333333333333,0.5857142857142856,0.5458672476500193,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.3
1,VALIDATION,0.6956521739130435,0.7407407407407407,0.9090909090909091,0.5,0.674199862463242,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
1,TEST,0.46153846153846156,0.46153846153846156,0.5,0.42857142857142855,0.4629100498862757,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
2,VALIDATION,0.5652173913043478,0.6666666666666666,0.9090909090909091,0.25,0.4767312946227962,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
2,TEST,0.5384615384615384,0.5,0.5,0.5714285714285714,0.5345224838248488,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
3,VALIDATION,0.7391304347826086,0.7272727272727273,0.7272727272727273,0.75,0.7385489458759964,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
3,TEST,0.6153846153846154,0.5454545454545454,0.5,0.7142857142857143,0.5976143046671968,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
4,VALIDATION,0.5217391304347826,0.47619047619047616,0.45454545454545453,0.5833333333333334,0.5149286505444373,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
4,TEST,0.5384615384615384,0.4,0.3333333333333333,0.7142857142857143,0.4879500364742666,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
5,VALIDATION,0.6086956521739131,0.6896551724137931,0.9090909090909091,0.3333333333333333,0.5504818825631803,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
5,TEST,0.6923076923076923,0.7142857142857143,0.8333333333333334,0.5714285714285714,0.6900655593423543,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
6,VALIDATION,0.6521739130434783,0.7142857142857143,0.9090909090909091,0.4166666666666667,0.6154574548966637,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
6,TEST,0.4166666666666667,0.5882352941176471,0.8333333333333334,0.0,0.0,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
7,VALIDATION,0.5652173913043478,0.6666666666666666,0.9090909090909091,0.25,0.4767312946227962,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
7,TEST,0.3333333333333333,0.5,0.6666666666666666,0.0,0.0,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
8,VALIDATION,0.5652173913043478,0.6153846153846154,0.7272727272727273,0.4166666666666667,0.5504818825631803,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
8,TEST,0.5,0.6666666666666666,1.0,0.0,0.0,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
9,VALIDATION,0.6521739130434783,0.6363636363636364,0.6363636363636364,0.6666666666666666,0.6513389472789296,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
9,TEST,0.9166666666666666,0.9090909090909091,0.8333333333333334,1.0,0.9128709291752769,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
10,VALIDATION,0.6086956521739131,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.6092717958449424,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
10,TEST,0.8333333333333334,0.8,0.8,0.8571428571428571,0.828078671210825,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
MEAN,VALIDATION,0.6173913043478261,0.654192206815895,0.7727272727272727,0.475,0.5858172011276165,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
MEAN,TEST,0.5846153846153845,0.6085271591153945,0.6799999999999999,0.48571428571428565,0.4514012034581044,16,0.001,resize_smaller_hu_m300_1400_separadas,0.0,0.5
1,VALIDATION,0.6956521739130435,0.7407407407407407,0.9090909090909091,0.5,0.674199862463242,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
1,TEST,0.46153846153846156,0.46153846153846156,0.5,0.42857142857142855,0.4629100498862757,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
2,VALIDATION,0.6086956521739131,0.64,0.7272727272727273,0.5,0.6030226891555273,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
2,TEST,0.6153846153846154,0.4444444444444444,0.3333333333333333,0.8571428571428571,0.5345224838248488,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
3,VALIDATION,0.6956521739130435,0.6956521739130435,0.7272727272727273,0.6666666666666666,0.6963106238227914,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
3,TEST,0.6153846153846154,0.5454545454545454,0.5,0.7142857142857143,0.5976143046671968,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
4,VALIDATION,0.4782608695652174,0.5384615384615384,0.6363636363636364,0.3333333333333333,0.4605661864718383,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
4,TEST,0.6153846153846154,0.6666666666666666,0.8333333333333334,0.42857142857142855,0.5976143046671968,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
5,VALIDATION,0.6956521739130435,0.6666666666666666,0.6363636363636364,0.75,0.6908492797077574,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
5,TEST,0.6153846153846154,0.5454545454545454,0.5,0.7142857142857143,0.5976143046671968,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
6,VALIDATION,0.6956521739130435,0.6956521739130435,0.7272727272727273,0.6666666666666666,0.6963106238227914,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
6,TEST,0.5833333333333334,0.6153846153846154,0.6666666666666666,0.5,0.5773502691896257,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
7,VALIDATION,0.6086956521739131,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.6092717958449424,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
7,TEST,0.4166666666666667,0.5333333333333333,0.6666666666666666,0.16666666666666666,0.3333333333333333,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
8,VALIDATION,0.5652173913043478,0.5833333333333334,0.6363636363636364,0.5,0.5640760748177662,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
8,TEST,0.6666666666666666,0.75,1.0,0.3333333333333333,0.5773502691896257,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
9,VALIDATION,0.6521739130434783,0.6363636363636364,0.6363636363636364,0.6666666666666666,0.6513389472789296,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
9,TEST,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
10,VALIDATION,0.6956521739130435,0.6666666666666666,0.6363636363636364,0.75,0.6908492797077574,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
10,TEST,0.8333333333333334,0.75,0.6,1.0,0.7745966692414834,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
MEAN,VALIDATION,0.6391304347826086,0.6472232582232583,0.690909090909091,0.5916666666666667,0.6336795363093344,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
MEAN,TEST,0.6256410256410255,0.6145609945609946,0.6433333333333333,0.5976190476190475,0.5886239322000116,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.3
1,VALIDATION,0.5652173913043478,0.6875,1.0,0.16666666666666666,0.408248290463863,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
1,TEST,0.5384615384615384,0.6666666666666666,1.0,0.14285714285714285,0.3779644730092272,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
2,VALIDATION,0.5652173913043478,0.6153846153846154,0.7272727272727273,0.4166666666666667,0.5504818825631803,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
2,TEST,0.6153846153846154,0.4444444444444444,0.3333333333333333,0.8571428571428571,0.5345224838248488,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
3,VALIDATION,0.7391304347826086,0.7272727272727273,0.7272727272727273,0.75,0.7385489458759964,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
3,TEST,0.5384615384615384,0.5,0.5,0.5714285714285714,0.5345224838248488,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
4,VALIDATION,0.5217391304347826,0.6451612903225806,0.9090909090909091,0.16666666666666666,0.38924947208076144,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
4,TEST,0.6923076923076923,0.75,1.0,0.42857142857142855,0.6546536707079771,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
5,VALIDATION,0.6086956521739131,0.6896551724137931,0.9090909090909091,0.3333333333333333,0.5504818825631803,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
5,TEST,0.7692307692307693,0.8,1.0,0.5714285714285714,0.7559289460184544,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
6,VALIDATION,0.6956521739130435,0.7586206896551724,1.0,0.4166666666666667,0.6454972243679028,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
6,TEST,0.4166666666666667,0.5882352941176471,0.8333333333333334,0.0,0.0,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
7,VALIDATION,0.6086956521739131,0.64,0.7272727272727273,0.5,0.6030226891555273,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
7,TEST,0.5,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.4714045207910317,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
8,VALIDATION,0.6086956521739131,0.64,0.7272727272727273,0.5,0.6030226891555273,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
8,TEST,0.5833333333333334,0.7058823529411765,1.0,0.16666666666666666,0.408248290463863,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
9,VALIDATION,0.6956521739130435,0.631578947368421,0.5454545454545454,0.8333333333333334,0.674199862463242,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
9,TEST,0.8333333333333334,0.8,0.6666666666666666,1.0,0.816496580927726,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
10,VALIDATION,0.6521739130434783,0.6666666666666666,0.7272727272727273,0.5833333333333334,0.6513389472789296,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
10,TEST,1.0,1.0,1.0,1.0,1.0,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
MEAN,VALIDATION,0.6260869565217391,0.6701840109083977,0.7999999999999999,0.4666666666666666,0.5814091885968111,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
MEAN,TEST,0.6487179487179486,0.6826657329598506,0.8,0.5071428571428571,0.5553741449567977,16,0.001,resize_smaller_hu_m300_1400_separadas,1e-05,0.5
1,VALIDATION,0.6521739130434783,0.6923076923076923,0.8181818181818182,0.5,0.6396021490668313,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
1,TEST,0.6153846153846154,0.6666666666666666,0.8333333333333334,0.42857142857142855,0.5976143046671968,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
2,VALIDATION,0.6086956521739131,0.6666666666666666,0.8181818181818182,0.4166666666666667,0.5838742081211422,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
2,TEST,0.6923076923076923,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6900655593423543,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
3,VALIDATION,0.6956521739130435,0.6666666666666666,0.6363636363636364,0.75,0.6908492797077574,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
3,TEST,0.46153846153846156,0.36363636363636365,0.3333333333333333,0.5714285714285714,0.4364357804719847,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
4,VALIDATION,0.5217391304347826,0.42105263157894735,0.36363636363636365,0.6666666666666666,0.49236596391733095,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
4,TEST,0.5384615384615384,0.4,0.3333333333333333,0.7142857142857143,0.4879500364742666,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
5,VALIDATION,0.6521739130434783,0.6666666666666666,0.7272727272727273,0.5833333333333334,0.6513389472789296,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
5,TEST,0.6923076923076923,0.7142857142857143,0.8333333333333334,0.5714285714285714,0.6900655593423543,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
6,VALIDATION,0.6521739130434783,0.6363636363636364,0.6363636363636364,0.6666666666666666,0.6513389472789296,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
6,TEST,0.5833333333333334,0.6153846153846154,0.6666666666666666,0.5,0.5773502691896257,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
7,VALIDATION,0.5652173913043478,0.5454545454545454,0.5454545454545454,0.5833333333333334,0.5640760748177662,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
7,TEST,0.5833333333333334,0.5454545454545454,0.5,0.6666666666666666,0.5773502691896257,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
8,VALIDATION,0.5652173913043478,0.5833333333333334,0.6363636363636364,0.5,0.5640760748177662,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
8,TEST,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.5270462766947299,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
9,VALIDATION,0.5217391304347826,0.5217391304347826,0.5454545454545454,0.5,0.5222329678670935,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
9,TEST,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
10,VALIDATION,0.6086956521739131,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.6092717958449424,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
10,TEST,0.6666666666666666,0.6666666666666666,0.8,0.5714285714285714,0.6761234037828132,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
MEAN,VALIDATION,0.6043478260869566,0.6008946621646849,0.6363636363636364,0.575,0.596902640871849,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
MEAN,TEST,0.625,0.6138761238761239,0.6633333333333333,0.5904761904761904,0.6093334792488283,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.3
1,VALIDATION,0.6956521739130435,0.72,0.8181818181818182,0.5833333333333334,0.6908492797077574,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
1,TEST,0.6153846153846154,0.6666666666666666,0.8333333333333334,0.42857142857142855,0.5976143046671968,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
2,VALIDATION,0.6086956521739131,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.6092717958449424,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
2,TEST,0.6153846153846154,0.5454545454545454,0.5,0.7142857142857143,0.5976143046671968,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
3,VALIDATION,0.6086956521739131,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.6092717958449424,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
3,TEST,0.46153846153846156,0.46153846153846156,0.5,0.42857142857142855,0.4629100498862757,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
4,VALIDATION,0.5217391304347826,0.56,0.6363636363636364,0.4166666666666667,0.5149286505444373,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
4,TEST,0.5384615384615384,0.5,0.5,0.5714285714285714,0.5345224838248488,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
5,VALIDATION,0.6521739130434783,0.6363636363636364,0.6363636363636364,0.6666666666666666,0.6513389472789296,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
5,TEST,0.6923076923076923,0.7142857142857143,0.8333333333333334,0.5714285714285714,0.6900655593423543,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
6,VALIDATION,0.6086956521739131,0.5714285714285714,0.5454545454545454,0.6666666666666666,0.6030226891555273,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
6,TEST,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
7,VALIDATION,0.6086956521739131,0.64,0.7272727272727273,0.5,0.6030226891555273,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
7,TEST,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.5270462766947299,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
8,VALIDATION,0.5652173913043478,0.5833333333333334,0.6363636363636364,0.5,0.5640760748177662,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
8,TEST,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.5270462766947299,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
9,VALIDATION,0.5652173913043478,0.5454545454545454,0.5454545454545454,0.5833333333333334,0.5640760748177662,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
9,TEST,0.9166666666666666,0.9090909090909091,0.8333333333333334,1.0,0.9128709291752769,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
10,VALIDATION,0.6086956521739131,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.6092717958449424,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
10,TEST,0.6666666666666666,0.6666666666666666,0.8,0.5714285714285714,0.6761234037828132,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
MEAN,VALIDATION,0.6043478260869566,0.6082667043101826,0.6454545454545455,0.5666666666666667,0.6019129793012539,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
MEAN,TEST,0.633974358974359,0.6463702963702964,0.7133333333333333,0.5619047619047619,0.6192480255402089,4,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.5
1,VALIDATION,0.6956521739130435,0.7407407407407407,0.9090909090909091,0.5,0.674199862463242,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
1,TEST,0.5384615384615384,0.625,0.8333333333333334,0.2857142857142857,0.4879500364742666,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
2,VALIDATION,0.6086956521739131,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.6092717958449424,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
2,TEST,0.5384615384615384,0.4,0.3333333333333333,0.7142857142857143,0.4879500364742666,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
3,VALIDATION,0.6521739130434783,0.6666666666666666,0.7272727272727273,0.5833333333333334,0.6513389472789296,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
3,TEST,0.5384615384615384,0.5,0.5,0.5714285714285714,0.5345224838248488,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
4,VALIDATION,0.5217391304347826,0.5217391304347826,0.5454545454545454,0.5,0.5222329678670935,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
4,TEST,0.6153846153846154,0.5454545454545454,0.5,0.7142857142857143,0.5976143046671968,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
5,VALIDATION,0.7391304347826086,0.75,0.8181818181818182,0.6666666666666666,0.7385489458759964,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
5,TEST,0.6923076923076923,0.7142857142857143,0.8333333333333334,0.5714285714285714,0.6900655593423543,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
6,VALIDATION,0.6521739130434783,0.7142857142857143,0.9090909090909091,0.4166666666666667,0.6154574548966637,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
6,TEST,0.3333333333333333,0.5,0.6666666666666666,0.0,0.0,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
7,VALIDATION,0.6086956521739131,0.64,0.7272727272727273,0.5,0.6030226891555273,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
7,TEST,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.5270462766947299,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
8,VALIDATION,0.5652173913043478,0.5,0.45454545454545453,0.6666666666666666,0.5504818825631803,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
8,TEST,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
9,VALIDATION,0.5652173913043478,0.5454545454545454,0.5454545454545454,0.5833333333333334,0.5640760748177662,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
9,TEST,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
10,VALIDATION,0.6086956521739131,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.6092717958449424,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
10,TEST,0.8333333333333334,0.8,0.8,0.8571428571428571,0.828078671210825,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
MEAN,VALIDATION,0.6217391304347826,0.6296278101930276,0.690909090909091,0.5583333333333333,0.6137902416608283,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
MEAN,TEST,0.6339743589743589,0.6418073593073592,0.6966666666666667,0.5714285714285714,0.5819894035355154,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.3
1,VALIDATION,0.6086956521739131,0.5263157894736842,0.45454545454545453,0.75,0.5838742081211422,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.5
1,TEST,0.6153846153846154,0.2857142857142857,0.16666666666666666,1.0,0.408248290463863,4,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.5
