fold,set,accuracy,f1,tpr,tnr,gmean,batch_size,learning_rate,preprocessed_dir,weight_decay,dropout_prob
1,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,8,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
1,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,8,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
2,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,8,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
2,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,8,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
3,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,8,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
3,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,8,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
4,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,8,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
4,TEST,0.6,0.6666666666666666,0.8333333333333334,0.38461538461538464,0.5661385170722979,8,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
5,VALIDATION,0.7,0.7272727272727273,0.8,0.6,0.6928203230275509,8,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
5,TEST,0.64,0.6896551724137931,0.9090909090909091,0.42857142857142855,0.6241877839323592,8,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
MEAN,VALIDATION,0.64,0.6643169187791613,0.7822222222222222,0.52,0.6331849210394234,8,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
MEAN,TEST,0.5760000000000001,0.6543288839451241,0.8484848484848484,0.3318681318681319,0.5283189355483676,8,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
1,VALIDATION,0.7,0.7,0.7777777777777778,0.6363636363636364,0.7035264706814485,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.0
1,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.0
2,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.0
2,TEST,0.64,0.6086956521739131,0.5833333333333334,0.6923076923076923,0.6354889093022426,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.0
3,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.0
3,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.0
4,VALIDATION,0.6,0.5,0.4444444444444444,0.7272727272727273,0.5685352436149611,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.0
4,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.0
5,VALIDATION,0.6,0.5,0.4,0.8,0.5656854249492381,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.0
5,TEST,0.68,0.5555555555555556,0.45454545454545453,0.8571428571428571,0.6241877839323592,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.0
MEAN,VALIDATION,0.64,0.5752941176470588,0.5466666666666666,0.7236363636363636,0.6218061183146208,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.0
MEAN,TEST,0.616,0.5947550034506556,0.6075757575757577,0.6175824175824176,0.6004777059228334,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.0
1,VALIDATION,0.7,0.625,0.5555555555555556,0.8181818181818182,0.6741998624632421,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.2
1,TEST,0.48,0.3157894736842105,0.25,0.6923076923076923,0.41602514716892186,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.2
2,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.2
2,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.2
3,VALIDATION,0.6,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.5945883900105632,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.2
3,TEST,0.64,0.7096774193548387,0.9166666666666666,0.38461538461538464,0.5937710859953544,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.2
4,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.2
4,TEST,0.68,0.6923076923076923,0.75,0.6153846153846154,0.6793662204867574,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.2
5,VALIDATION,0.65,0.6956521739130435,0.8,0.5,0.6324555320336759,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.2
5,TEST,0.68,0.7333333333333333,1.0,0.42857142857142855,0.6546536707079771,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.2
MEAN,VALIDATION,0.62,0.6005047037884567,0.6266666666666667,0.6090909090909091,0.6109496712452378,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.2
MEAN,TEST,0.6000000000000001,0.590221583736015,0.6833333333333333,0.5318681318681319,0.5725381292043563,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.2
1,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.4
1,TEST,0.6,0.5833333333333334,0.5833333333333334,0.6153846153846154,0.5991446895152781,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.4
2,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.4
2,TEST,0.52,0.625,0.8333333333333334,0.23076923076923078,0.4385290096535146,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.4
3,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.4
3,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.4
4,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.4
4,TEST,0.48,0.6285714285714286,0.9166666666666666,0.07692307692307693,0.2655425022718972,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.4
5,VALIDATION,0.7,0.7,0.7,0.7,0.7,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.4
5,TEST,0.76,0.7692307692307693,0.9090909090909091,0.6428571428571429,0.7644707871564383,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.4
MEAN,VALIDATION,0.6700000000000002,0.6871853546910754,0.7844444444444443,0.5763636363636364,0.6645653898256676,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.4
MEAN,TEST,0.584,0.6502593642916223,0.8151515151515151,0.3747252747252747,0.5148113344277923,16,0.001,resize_smaller_hu_m600_1500_separadas,0.0,0.4
1,VALIDATION,0.75,0.6153846153846154,0.4444444444444444,1.0,0.6666666666666666,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.0
1,TEST,0.4,0.2857142857142857,0.25,0.5384615384615384,0.3668996928526714,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.0
2,VALIDATION,0.55,0.6086956521739131,0.7777777777777778,0.36363636363636365,0.5318160234783105,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.0
2,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.0
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.0
3,TEST,0.64,0.6896551724137931,0.8333333333333334,0.46153846153846156,0.6201736729460423,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.0
4,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.0
4,TEST,0.6,0.6666666666666666,0.8333333333333334,0.38461538461538464,0.5661385170722979,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.0
5,VALIDATION,0.5,0.5454545454545454,0.6,0.4,0.4898979485566356,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.0
5,TEST,0.44,0.46153846153846156,0.5454545454545454,0.35714285714285715,0.44136741475237473,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.0
MEAN,VALIDATION,0.6399999999999999,0.6275911731289306,0.6533333333333333,0.6254545454545454,0.6183642038141793,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.0
MEAN,TEST,0.544,0.5540482505999748,0.6424242424242425,0.45604395604395603,0.5260136413851257,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.0
1,VALIDATION,0.7,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6963106238227914,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.2
1,TEST,0.52,0.4,0.3333333333333333,0.6923076923076923,0.48038446141526137,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.2
2,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.2
2,TEST,0.56,0.5217391304347826,0.5,0.6153846153846154,0.5547001962252291,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.2
3,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.2
3,TEST,0.64,0.6896551724137931,0.8333333333333334,0.46153846153846156,0.6201736729460423,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.2
4,VALIDATION,0.6,0.6666666666666666,0.8888888888888888,0.36363636363636365,0.5685352436149611,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.2
4,TEST,0.44,0.5882352941176471,0.8333333333333334,0.07692307692307693,0.25318484177091666,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.2
5,VALIDATION,0.7,0.625,0.5,0.9,0.6708203932499369,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.2
5,TEST,0.92,0.9,0.8181818181818182,1.0,0.9045340337332909,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.2
MEAN,VALIDATION,0.65,0.629313725490196,0.6555555555555556,0.6527272727272727,0.6348661352013891,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.2
MEAN,TEST,0.616,0.6199259193932446,0.6636363636363637,0.5692307692307692,0.562595441218148,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.2
1,VALIDATION,0.75,0.7619047619047619,0.8888888888888888,0.6363636363636364,0.7521014330903549,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
1,TEST,0.56,0.47619047619047616,0.4166666666666667,0.6923076923076923,0.5370861555295747,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
2,VALIDATION,0.6,0.6,0.6666666666666666,0.5454545454545454,0.6030226891555273,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
2,TEST,0.48,0.48,0.5,0.46153846153846156,0.4803844614152614,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
3,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
3,TEST,0.6,0.6666666666666666,0.8333333333333334,0.38461538461538464,0.5661385170722979,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
4,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
4,TEST,0.76,0.75,0.75,0.7692307692307693,0.75955452531275,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
5,VALIDATION,0.7,0.625,0.5,0.9,0.6708203932499369,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
5,TEST,0.92,0.9,0.8181818181818182,1.0,0.9045340337332909,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
MEAN,VALIDATION,0.65,0.6289598997493735,0.6555555555555556,0.6527272727272726,0.6455530690675858,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
MEAN,TEST,0.664,0.6545714285714286,0.6636363636363637,0.6615384615384615,0.649539538612635,16,0.001,resize_smaller_hu_m600_1500_separadas,1e-05,0.4
1,VALIDATION,0.7,0.7272727272727273,0.8888888888888888,0.5454545454545454,0.6963106238227913,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
1,TEST,0.44,0.5,0.5833333333333334,0.3076923076923077,0.42365927286816174,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
2,VALIDATION,0.6,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.5945883900105632,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
2,TEST,0.6,0.6875,0.9166666666666666,0.3076923076923077,0.5310850045437944,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
3,TEST,0.56,0.5925925925925926,0.6666666666666666,0.46153846153846156,0.5547001962252291,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
4,VALIDATION,0.5,0.4444444444444444,0.4444444444444444,0.5454545454545454,0.4923659639173309,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
4,TEST,0.68,0.6923076923076923,0.75,0.6153846153846154,0.6793662204867574,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
5,VALIDATION,0.7,0.6666666666666666,0.6,0.8,0.6928203230275509,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
5,TEST,0.68,0.6666666666666666,0.7272727272727273,0.6428571428571429,0.6837634587578277,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
MEAN,VALIDATION,0.65,0.6261562998405104,0.6533333333333334,0.6509090909090908,0.6456373467737182,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
MEAN,TEST,0.5920000000000001,0.6278133903133903,0.7287878787878788,0.46703296703296704,0.574514830576354,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
1,VALIDATION,0.8,0.7777777777777778,0.7777777777777778,0.8181818181818182,0.7977240352174657,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.2
1,TEST,0.56,0.5925925925925926,0.6666666666666666,0.46153846153846156,0.5547001962252291,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.2
2,VALIDATION,0.65,0.6666666666666666,0.7777777777777778,0.5454545454545454,0.6513389472789296,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.2
2,TEST,0.6,0.6428571428571429,0.75,0.46153846153846156,0.5883484054145521,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.2
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.2
3,TEST,0.6,0.6153846153846154,0.6666666666666666,0.5384615384615384,0.599144689515278,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.2
4,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.2
4,TEST,0.48,0.6285714285714286,0.9166666666666666,0.07692307692307693,0.2655425022718972,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.2
5,VALIDATION,0.65,0.5333333333333333,0.4,0.9,0.6000000000000001,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.2
5,TEST,0.8,0.7368421052631579,0.6363636363636364,0.9285714285714286,0.7687061147858074,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.2
MEAN,VALIDATION,0.7,0.6692397660818713,0.6799999999999999,0.7254545454545454,0.690500672573136,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.2
MEAN,TEST,0.608,0.6432495769337875,0.7272727272727272,0.49340659340659343,0.5552883816425529,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.2
1,VALIDATION,0.75,0.7058823529411765,0.6666666666666666,0.8181818181818182,0.7385489458759964,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.4
1,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.4
2,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.4
2,TEST,0.4,0.21052631578947367,0.16666666666666666,0.6153846153846154,0.32025630761017426,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.4
3,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.4
3,TEST,0.52,0.6,0.75,0.3076923076923077,0.4803844614152614,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.4
4,VALIDATION,0.55,0.5263157894736842,0.5555555555555556,0.5454545454545454,0.5504818825631803,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.4
4,TEST,0.56,0.6206896551724138,0.75,0.38461538461538464,0.5370861555295747,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.4
5,VALIDATION,0.6,0.6363636363636364,0.7,0.5,0.5916079783099616,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.4
5,TEST,0.68,0.7333333333333333,1.0,0.42857142857142855,0.6546536707079771,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.4
MEAN,VALIDATION,0.66,0.6387278356318603,0.6511111111111111,0.6636363636363636,0.6536763932006443,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.4
MEAN,TEST,0.536,0.5329098608590441,0.6333333333333333,0.45494505494505494,0.5022510233851516,4,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.4
1,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.0
1,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.0
2,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.0
2,TEST,0.48,0.48,0.5,0.46153846153846156,0.4803844614152614,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.0
3,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.0
3,TEST,0.64,0.6666666666666666,0.75,0.5384615384615384,0.6354889093022426,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.0
4,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.0
4,TEST,0.56,0.6666666666666666,0.9166666666666666,0.23076923076923078,0.45993310550389993,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.0
5,VALIDATION,0.7,0.625,0.5,0.9,0.6708203932499369,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.0
5,TEST,0.68,0.5,0.36363636363636365,0.9285714285714286,0.5810872031479765,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.0
MEAN,VALIDATION,0.6799999999999999,0.6554617041324539,0.6777777777777778,0.6890909090909091,0.6691088451893357,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.0
MEAN,TEST,0.5760000000000001,0.5626666666666666,0.6060606060606061,0.5395604395604396,0.5351536402064302,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.0
1,VALIDATION,0.8,0.7777777777777778,0.7777777777777778,0.8181818181818182,0.7977240352174657,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.2
1,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.2
2,VALIDATION,0.6,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.5945883900105632,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.2
2,TEST,0.52,0.4,0.3333333333333333,0.6923076923076923,0.48038446141526137,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.2
3,VALIDATION,0.7,0.625,0.5555555555555556,0.8181818181818182,0.6741998624632421,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.2
3,TEST,0.64,0.64,0.6666666666666666,0.6153846153846154,0.6405126152203485,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.2
4,VALIDATION,0.55,0.5714285714285714,0.6666666666666666,0.45454545454545453,0.5504818825631803,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.2
4,TEST,0.56,0.6451612903225806,0.8333333333333334,0.3076923076923077,0.5063696835418333,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.2
5,VALIDATION,0.6,0.6,0.6,0.6,0.6,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.2
5,TEST,0.56,0.6206896551724138,0.8181818181818182,0.35714285714285715,0.5405624776173354,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.2
MEAN,VALIDATION,0.6499999999999999,0.625952380952381,0.6311111111111112,0.6654545454545455,0.6433988340508903,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.2
MEAN,TEST,0.56,0.5611701890989989,0.6303030303030304,0.5021978021978023,0.5373407518915099,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.2
1,VALIDATION,0.8,0.8,0.8888888888888888,0.7272727272727273,0.8040302522073697,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.4
1,TEST,0.48,0.38095238095238093,0.3333333333333333,0.6153846153846154,0.4529108136578383,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.4
2,VALIDATION,0.65,0.5882352941176471,0.5555555555555556,0.7272727272727273,0.6356417261637283,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.4
2,TEST,0.36,0.2,0.16666666666666666,0.5384615384615384,0.299572344757639,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.4
3,VALIDATION,0.75,0.782608695652174,1.0,0.5454545454545454,0.7385489458759964,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.4
3,TEST,0.64,0.7272727272727273,1.0,0.3076923076923077,0.5547001962252291,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.4
4,VALIDATION,0.65,0.6956521739130435,0.8888888888888888,0.45454545454545453,0.6356417261637282,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.4
4,TEST,0.48,0.6060606060606061,0.8333333333333334,0.15384615384615385,0.3580574370197165,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.4
5,VALIDATION,0.65,0.72,0.9,0.4,0.6000000000000001,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.4
5,TEST,0.64,0.7096774193548387,1.0,0.35714285714285715,0.5976143046671968,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.4
MEAN,VALIDATION,0.7,0.7172992327365728,0.8466666666666667,0.5709090909090909,0.6827725300821645,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.4
MEAN,TEST,0.52,0.5247926267281106,0.6666666666666667,0.39450549450549455,0.45257101926552395,4,0.001,resize_mini_hu_m300_1400_separadas,1e-05,0.4
1,VALIDATION,0.75,0.7368421052631579,0.7777777777777778,0.7272727272727273,0.7521014330903549,8,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
1,TEST,0.52,0.5,0.5,0.5384615384615384,0.5188745216627708,8,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
2,VALIDATION,0.75,0.782608695652174,1.0,0.5454545454545454,0.7385489458759964,8,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
2,TEST,0.68,0.75,1.0,0.38461538461538464,0.6201736729460423,8,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
3,VALIDATION,0.75,0.6666666666666666,0.5555555555555556,0.9090909090909091,0.7106690545187014,8,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
3,TEST,0.72,0.6956521739130435,0.6666666666666666,0.7692307692307693,0.7161148740394329,8,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
4,VALIDATION,0.6,0.6923076923076923,1.0,0.2727272727272727,0.5222329678670935,8,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
4,TEST,0.48,0.6486486486486487,1.0,0.0,0.0,8,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
5,VALIDATION,0.6,0.6666666666666666,0.8,0.4,0.5656854249492381,8,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
5,TEST,0.64,0.7096774193548387,1.0,0.35714285714285715,0.5976143046671968,8,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
MEAN,VALIDATION,0.6900000000000001,0.7090183653112715,0.8266666666666665,0.5709090909090908,0.6578475652602769,8,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
MEAN,TEST,0.6080000000000001,0.6607956483833062,0.8333333333333333,0.40989010989010993,0.4905554746630886,8,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.0
1,VALIDATION,0.85,0.8421052631578947,0.8888888888888888,0.8181818181818182,0.8528028654224418,8,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.2
1,TEST,0.6,0.6153846153846154,0.6666666666666666,0.5384615384615384,0.599144689515278,8,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.2
2,VALIDATION,0.6,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.5945883900105632,8,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.2
2,TEST,0.64,0.6086956521739131,0.5833333333333334,0.6923076923076923,0.6354889093022426,8,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.2
3,VALIDATION,0.65,0.631578947368421,0.6666666666666666,0.6363636363636364,0.6513389472789296,8,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.2
3,TEST,0.6,0.6153846153846154,0.6666666666666666,0.5384615384615384,0.599144689515278,8,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.2
4,VALIDATION,0.6,0.5,0.4444444444444444,0.7272727272727273,0.5685352436149611,8,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.2
4,TEST,0.72,0.72,0.75,0.6923076923076923,0.7205766921228921,8,0.001,resize_mini_hu_m300_1400_separadas,0.0,0.2
