fold,set,accuracy,f1,tpr,tnr,gmean,batch_size,learning_rate,preprocessed_dir
7,TEST,0.4166666666666667,0.5882352941176471,0.8333333333333334,0.0,0.0,8,0.001,resize_smaller_hu_m300_1400_separadas
8,VALIDATION,0.6086956521739131,0.5714285714285714,0.5454545454545454,0.6666666666666666,0.6030226891555273,8,0.001,resize_smaller_hu_m300_1400_separadas
8,TEST,0.8333333333333334,0.8571428571428571,1.0,0.6666666666666666,0.816496580927726,8,0.001,resize_smaller_hu_m300_1400_separadas
9,VALIDATION,0.5652173913043478,0.5833333333333334,0.6363636363636364,0.5,0.5640760748177662,8,0.001,resize_smaller_hu_m300_1400_separadas
9,TEST,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,8,0.001,resize_smaller_hu_m300_1400_separadas
10,VALIDATION,0.5652173913043478,0.5833333333333334,0.6363636363636364,0.5,0.5640760748177662,8,0.001,resize_smaller_hu_m300_1400_separadas
10,TEST,0.9166666666666666,0.9090909090909091,1.0,0.8571428571428571,0.9258200997725514,8,0.001,resize_smaller_hu_m300_1400_separadas
MEAN,VALIDATION,0.6043478260869565,0.6445092853012764,0.7545454545454546,0.4666666666666666,0.5756893477570172,8,0.001,resize_smaller_hu_m300_1400_separadas
MEAN,TEST,0.6570512820512822,0.680165096341567,0.7833333333333333,0.5357142857142857,0.5587028516400837,8,0.001,resize_smaller_hu_m300_1400_separadas
1,VALIDATION,0.5217391304347826,0.0,0.0,1.0,0.0,16,1e-05,resize_smaller_hu_m300_1400_separadas
1,TEST,0.5384615384615384,0.0,0.0,1.0,0.0,16,1e-05,resize_smaller_hu_m300_1400_separadas
2,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,16,1e-05,resize_smaller_hu_m300_1400_separadas
2,TEST,0.46153846153846156,0.631578947368421,1.0,0.0,0.0,16,1e-05,resize_smaller_hu_m300_1400_separadas
3,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,16,1e-05,resize_smaller_hu_m300_1400_separadas
3,TEST,0.46153846153846156,0.631578947368421,1.0,0.0,0.0,16,1e-05,resize_smaller_hu_m300_1400_separadas
4,VALIDATION,0.391304347826087,0.5333333333333333,0.7272727272727273,0.08333333333333333,0.24618298195866548,16,1e-05,resize_smaller_hu_m300_1400_separadas
4,TEST,0.38461538461538464,0.5,0.6666666666666666,0.14285714285714285,0.3086066999241838,16,1e-05,resize_smaller_hu_m300_1400_separadas
5,VALIDATION,0.34782608695652173,0.11764705882352941,0.09090909090909091,0.5833333333333334,0.23028309323591914,16,1e-05,resize_smaller_hu_m300_1400_separadas
5,TEST,0.3076923076923077,0.18181818181818182,0.16666666666666666,0.42857142857142855,0.2672612419124244,16,1e-05,resize_smaller_hu_m300_1400_separadas
6,VALIDATION,0.5217391304347826,0.0,0.0,1.0,0.0,16,1e-05,resize_smaller_hu_m300_1400_separadas
6,TEST,0.5,0.0,0.0,1.0,0.0,16,1e-05,resize_smaller_hu_m300_1400_separadas
7,VALIDATION,0.5217391304347826,0.6666666666666666,1.0,0.08333333333333333,0.28867513459481287,16,1e-05,resize_smaller_hu_m300_1400_separadas
7,TEST,0.5,0.6666666666666666,1.0,0.0,0.0,16,1e-05,resize_smaller_hu_m300_1400_separadas
8,VALIDATION,0.5652173913043478,0.16666666666666666,0.09090909090909091,1.0,0.30151134457776363,16,1e-05,resize_smaller_hu_m300_1400_separadas
8,TEST,0.5,0.0,0.0,1.0,0.0,16,1e-05,resize_smaller_hu_m300_1400_separadas
9,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,16,1e-05,resize_smaller_hu_m300_1400_separadas
9,TEST,0.5,0.6666666666666666,1.0,0.0,0.0,16,1e-05,resize_smaller_hu_m300_1400_separadas
10,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,16,1e-05,resize_smaller_hu_m300_1400_separadas
10,TEST,0.4166666666666667,0.5882352941176471,1.0,0.0,0.0,16,1e-05,resize_smaller_hu_m300_1400_separadas
MEAN,VALIDATION,0.47826086956521746,0.4072549019607843,0.5909090909090909,0.375,0.1066652554367161,16,1e-05,resize_smaller_hu_m300_1400_separadas
MEAN,TEST,0.4570512820512821,0.3866544704006004,0.5833333333333333,0.35714285714285715,0.05758679418366082,16,1e-05,resize_smaller_hu_m300_1400_separadas
1,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
1,TEST,0.46153846153846156,0.631578947368421,1.0,0.0,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
2,VALIDATION,0.5217391304347826,0.0,0.0,1.0,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
2,TEST,0.5384615384615384,0.0,0.0,1.0,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
3,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
3,TEST,0.46153846153846156,0.631578947368421,1.0,0.0,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
4,VALIDATION,0.5217391304347826,0.0,0.0,1.0,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
4,TEST,0.5384615384615384,0.0,0.0,1.0,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
5,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
5,TEST,0.46153846153846156,0.631578947368421,1.0,0.0,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
6,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
6,TEST,0.5,0.6666666666666666,1.0,0.0,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
7,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
7,TEST,0.5,0.6666666666666666,1.0,0.0,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
8,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
8,TEST,0.5,0.6666666666666666,1.0,0.0,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
9,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
9,TEST,0.5,0.6666666666666666,1.0,0.0,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
10,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
10,TEST,0.4166666666666667,0.5882352941176471,1.0,0.0,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
MEAN,VALIDATION,0.48695652173913045,0.5176470588235296,0.8,0.2,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
MEAN,TEST,0.48782051282051286,0.5149638802889577,0.8,0.2,0.0,16,0.0001,resize_smaller_hu_m300_1400_separadas
1,VALIDATION,0.5217391304347826,0.6666666666666666,1.0,0.08333333333333333,0.28867513459481287,16,0.001,resize_smaller_hu_m300_1400_separadas
1,TEST,0.5384615384615384,0.6666666666666666,1.0,0.14285714285714285,0.3779644730092272,16,0.001,resize_smaller_hu_m300_1400_separadas
2,VALIDATION,0.5652173913043478,0.6875,1.0,0.16666666666666666,0.408248290463863,16,0.001,resize_smaller_hu_m300_1400_separadas
2,TEST,0.46153846153846156,0.5882352941176471,0.8333333333333334,0.14285714285714285,0.3450327796711771,16,0.001,resize_smaller_hu_m300_1400_separadas
3,VALIDATION,0.6521739130434783,0.7142857142857143,0.9090909090909091,0.4166666666666667,0.6154574548966637,16,0.001,resize_smaller_hu_m300_1400_separadas
3,TEST,0.46153846153846156,0.5333333333333333,0.6666666666666666,0.2857142857142857,0.4364357804719847,16,0.001,resize_smaller_hu_m300_1400_separadas
4,VALIDATION,0.5217391304347826,0.6666666666666666,1.0,0.08333333333333333,0.28867513459481287,16,0.001,resize_smaller_hu_m300_1400_separadas
4,TEST,0.6153846153846154,0.7058823529411765,1.0,0.2857142857142857,0.5345224838248488,16,0.001,resize_smaller_hu_m300_1400_separadas
5,VALIDATION,0.5652173913043478,0.6666666666666666,0.9090909090909091,0.25,0.4767312946227962,16,0.001,resize_smaller_hu_m300_1400_separadas
5,TEST,0.7692307692307693,0.8,1.0,0.5714285714285714,0.7559289460184544,16,0.001,resize_smaller_hu_m300_1400_separadas
6,VALIDATION,0.5652173913043478,0.6875,1.0,0.16666666666666666,0.408248290463863,16,0.001,resize_smaller_hu_m300_1400_separadas
6,TEST,0.5,0.6666666666666666,1.0,0.0,0.0,16,0.001,resize_smaller_hu_m300_1400_separadas
7,VALIDATION,0.5652173913043478,0.6666666666666666,0.9090909090909091,0.25,0.4767312946227962,16,0.001,resize_smaller_hu_m300_1400_separadas
7,TEST,0.3333333333333333,0.5,0.6666666666666666,0.0,0.0,16,0.001,resize_smaller_hu_m300_1400_separadas
8,VALIDATION,0.6086956521739131,0.6896551724137931,0.9090909090909091,0.3333333333333333,0.5504818825631803,16,0.001,resize_smaller_hu_m300_1400_separadas
8,TEST,0.5,0.6666666666666666,1.0,0.0,0.0,16,0.001,resize_smaller_hu_m300_1400_separadas
9,VALIDATION,0.5652173913043478,0.5833333333333334,0.6363636363636364,0.5,0.5640760748177662,16,0.001,resize_smaller_hu_m300_1400_separadas
9,TEST,0.9166666666666666,0.9090909090909091,0.8333333333333334,1.0,0.9128709291752769,16,0.001,resize_smaller_hu_m300_1400_separadas
10,VALIDATION,0.6521739130434783,0.6666666666666666,0.7272727272727273,0.5833333333333334,0.6513389472789296,16,0.001,resize_smaller_hu_m300_1400_separadas
10,TEST,1.0,1.0,1.0,1.0,1.0,16,0.001,resize_smaller_hu_m300_1400_separadas
MEAN,VALIDATION,0.5782608695652174,0.6695607553366173,0.9,0.2833333333333333,0.47286637989194846,16,0.001,resize_smaller_hu_m300_1400_separadas
MEAN,TEST,0.6096153846153846,0.7036541889483066,0.9,0.34285714285714286,0.43627553921709694,16,0.001,resize_smaller_hu_m300_1400_separadas
1,VALIDATION,0.6086956521739131,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.6092717958449424,2,1e-05,resize_smaller_hu_m600_1500_separadas
1,TEST,0.5384615384615384,0.5714285714285714,0.6666666666666666,0.42857142857142855,0.5345224838248488,2,1e-05,resize_smaller_hu_m600_1500_separadas
2,VALIDATION,0.5217391304347826,0.47619047619047616,0.45454545454545453,0.5833333333333334,0.5149286505444373,2,1e-05,resize_smaller_hu_m600_1500_separadas
2,TEST,0.5384615384615384,0.5,0.5,0.5714285714285714,0.5345224838248488,2,1e-05,resize_smaller_hu_m600_1500_separadas
3,VALIDATION,0.5217391304347826,0.42105263157894735,0.36363636363636365,0.6666666666666666,0.49236596391733095,2,1e-05,resize_smaller_hu_m600_1500_separadas
3,TEST,0.3076923076923077,0.3076923076923077,0.3333333333333333,0.2857142857142857,0.3086066999241838,2,1e-05,resize_smaller_hu_m600_1500_separadas
4,VALIDATION,0.34782608695652173,0.4444444444444444,0.5454545454545454,0.16666666666666666,0.30151134457776363,2,1e-05,resize_smaller_hu_m600_1500_separadas
4,TEST,0.5384615384615384,0.5714285714285714,0.6666666666666666,0.42857142857142855,0.5345224838248488,2,1e-05,resize_smaller_hu_m600_1500_separadas
5,VALIDATION,0.5652173913043478,0.4444444444444444,0.36363636363636365,0.75,0.5222329678670935,2,1e-05,resize_smaller_hu_m600_1500_separadas
5,TEST,0.6153846153846154,0.5454545454545454,0.5,0.7142857142857143,0.5976143046671968,2,1e-05,resize_smaller_hu_m600_1500_separadas
6,VALIDATION,0.5652173913043478,0.6875,1.0,0.16666666666666666,0.408248290463863,2,1e-05,resize_smaller_hu_m600_1500_separadas
6,TEST,0.5,0.6666666666666666,1.0,0.0,0.0,2,1e-05,resize_smaller_hu_m600_1500_separadas
7,VALIDATION,0.5217391304347826,0.5217391304347826,0.5454545454545454,0.5,0.5222329678670935,2,1e-05,resize_smaller_hu_m600_1500_separadas
7,TEST,0.6666666666666666,0.7142857142857143,0.8333333333333334,0.5,0.6454972243679028,2,1e-05,resize_smaller_hu_m600_1500_separadas
8,VALIDATION,0.5217391304347826,0.5217391304347826,0.5454545454545454,0.5,0.5222329678670935,2,1e-05,resize_smaller_hu_m600_1500_separadas
8,TEST,0.5,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.4714045207910317,2,1e-05,resize_smaller_hu_m600_1500_separadas
9,VALIDATION,0.5652173913043478,0.6428571428571429,0.8181818181818182,0.3333333333333333,0.5222329678670935,2,1e-05,resize_smaller_hu_m600_1500_separadas
9,TEST,0.5,0.6666666666666666,1.0,0.0,0.0,2,1e-05,resize_smaller_hu_m600_1500_separadas
10,VALIDATION,0.5217391304347826,0.56,0.6363636363636364,0.4166666666666667,0.5149286505444373,2,1e-05,resize_smaller_hu_m600_1500_separadas
10,TEST,0.6666666666666666,0.6666666666666666,0.8,0.5714285714285714,0.6761234037828132,2,1e-05,resize_smaller_hu_m600_1500_separadas
MEAN,VALIDATION,0.5260869565217391,0.5328663052558934,0.590909090909091,0.4666666666666667,0.4930186567361149,2,1e-05,resize_smaller_hu_m600_1500_separadas
MEAN,TEST,0.5371794871794872,0.5781718281718282,0.6966666666666665,0.3833333333333333,0.4302813605007675,2,1e-05,resize_smaller_hu_m600_1500_separadas
1,VALIDATION,0.6521739130434783,0.6923076923076923,0.8181818181818182,0.5,0.6396021490668313,2,0.0001,resize_smaller_hu_m600_1500_separadas
1,TEST,0.6153846153846154,0.6666666666666666,0.8333333333333334,0.42857142857142855,0.5976143046671968,2,0.0001,resize_smaller_hu_m600_1500_separadas
2,VALIDATION,0.6086956521739131,0.7096774193548387,1.0,0.25,0.5,2,0.0001,resize_smaller_hu_m600_1500_separadas
2,TEST,0.6153846153846154,0.6666666666666666,0.8333333333333334,0.42857142857142855,0.5976143046671968,2,0.0001,resize_smaller_hu_m600_1500_separadas
3,VALIDATION,0.4782608695652174,0.4,0.36363636363636365,0.5833333333333334,0.4605661864718383,2,0.0001,resize_smaller_hu_m600_1500_separadas
3,TEST,0.38461538461538464,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3779644730092272,2,0.0001,resize_smaller_hu_m600_1500_separadas
4,VALIDATION,0.4782608695652174,0.5714285714285714,0.7272727272727273,0.25,0.4264014327112209,2,0.0001,resize_smaller_hu_m600_1500_separadas
4,TEST,0.5384615384615384,0.5714285714285714,0.6666666666666666,0.42857142857142855,0.5345224838248488,2,0.0001,resize_smaller_hu_m600_1500_separadas
5,VALIDATION,0.5652173913043478,0.5833333333333334,0.6363636363636364,0.5,0.5640760748177662,2,0.0001,resize_smaller_hu_m600_1500_separadas
5,TEST,0.6153846153846154,0.6666666666666666,0.8333333333333334,0.42857142857142855,0.5976143046671968,2,0.0001,resize_smaller_hu_m600_1500_separadas
6,VALIDATION,0.5652173913043478,0.5833333333333334,0.6363636363636364,0.5,0.5640760748177662,2,0.0001,resize_smaller_hu_m600_1500_separadas
6,TEST,0.5833333333333334,0.7058823529411765,1.0,0.16666666666666666,0.408248290463863,2,0.0001,resize_smaller_hu_m600_1500_separadas
7,VALIDATION,0.4782608695652174,0.45454545454545453,0.45454545454545453,0.5,0.4767312946227962,2,0.0001,resize_smaller_hu_m600_1500_separadas
7,TEST,0.5,0.4,0.3333333333333333,0.6666666666666666,0.4714045207910317,2,0.0001,resize_smaller_hu_m600_1500_separadas
8,VALIDATION,0.5217391304347826,0.5217391304347826,0.5454545454545454,0.5,0.5222329678670935,2,0.0001,resize_smaller_hu_m600_1500_separadas
8,TEST,0.5,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.4714045207910317,2,0.0001,resize_smaller_hu_m600_1500_separadas
9,VALIDATION,0.6086956521739131,0.6896551724137931,0.9090909090909091,0.3333333333333333,0.5504818825631803,2,0.0001,resize_smaller_hu_m600_1500_separadas
9,TEST,0.5,0.6666666666666666,1.0,0.0,0.0,2,0.0001,resize_smaller_hu_m600_1500_separadas
10,VALIDATION,0.5652173913043478,0.6153846153846154,0.7272727272727273,0.4166666666666667,0.5504818825631803,2,0.0001,resize_smaller_hu_m600_1500_separadas
10,TEST,0.75,0.7692307692307693,1.0,0.5714285714285714,0.7559289460184544,2,0.0001,resize_smaller_hu_m600_1500_separadas
MEAN,VALIDATION,0.5521739130434782,0.5821404722536414,0.6818181818181819,0.4333333333333334,0.5254649945501674,2,0.0001,resize_smaller_hu_m600_1500_separadas
MEAN,TEST,0.5602564102564103,0.6017970265029089,0.75,0.38809523809523805,0.48123161489000477,2,0.0001,resize_smaller_hu_m600_1500_separadas
1,VALIDATION,0.6086956521739131,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.6092717958449424,2,0.001,resize_smaller_hu_m600_1500_separadas
1,TEST,0.5384615384615384,0.5,0.5,0.5714285714285714,0.5345224838248488,2,0.001,resize_smaller_hu_m600_1500_separadas
2,VALIDATION,0.6086956521739131,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.6092717958449424,2,0.001,resize_smaller_hu_m600_1500_separadas
2,TEST,0.5384615384615384,0.4,0.3333333333333333,0.7142857142857143,0.4879500364742666,2,0.001,resize_smaller_hu_m600_1500_separadas
3,VALIDATION,0.43478260869565216,0.5185185185185185,0.6363636363636364,0.25,0.3988620176087328,2,0.001,resize_smaller_hu_m600_1500_separadas
3,TEST,0.38461538461538464,0.42857142857142855,0.5,0.2857142857142857,0.3779644730092272,2,0.001,resize_smaller_hu_m600_1500_separadas
4,VALIDATION,0.5652173913043478,0.5,0.45454545454545453,0.6666666666666666,0.5504818825631803,2,0.001,resize_smaller_hu_m600_1500_separadas
4,TEST,0.5384615384615384,0.4,0.3333333333333333,0.7142857142857143,0.4879500364742666,2,0.001,resize_smaller_hu_m600_1500_separadas
5,VALIDATION,0.6086956521739131,0.6086956521739131,0.6363636363636364,0.5833333333333334,0.6092717958449424,2,0.001,resize_smaller_hu_m600_1500_separadas
5,TEST,0.6923076923076923,0.7142857142857143,0.8333333333333334,0.5714285714285714,0.6900655593423543,2,0.001,resize_smaller_hu_m600_1500_separadas
6,VALIDATION,0.5652173913043478,0.375,0.2727272727272727,0.8333333333333334,0.4767312946227962,2,0.001,resize_smaller_hu_m600_1500_separadas
6,TEST,0.5833333333333334,0.6153846153846154,0.6666666666666666,0.5,0.5773502691896257,2,0.001,resize_smaller_hu_m600_1500_separadas
7,VALIDATION,0.5217391304347826,0.5925925925925926,0.7272727272727273,0.3333333333333333,0.49236596391733095,2,0.001,resize_smaller_hu_m600_1500_separadas
7,TEST,0.5,0.6666666666666666,1.0,0.0,0.0,2,0.001,resize_smaller_hu_m600_1500_separadas
8,VALIDATION,0.43478260869565216,0.48,0.5454545454545454,0.3333333333333333,0.42640143271122083,2,0.001,resize_smaller_hu_m600_1500_separadas
8,TEST,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,2,0.001,resize_smaller_hu_m600_1500_separadas
9,VALIDATION,0.5652173913043478,0.5454545454545454,0.5454545454545454,0.5833333333333334,0.5640760748177662,2,0.001,resize_smaller_hu_m600_1500_separadas
9,TEST,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,0.001,resize_smaller_hu_m600_1500_separadas
10,VALIDATION,0.5652173913043478,0.5833333333333334,0.6363636363636364,0.5,0.5640760748177662,2,0.001,resize_smaller_hu_m600_1500_separadas
10,TEST,0.75,0.7692307692307693,1.0,0.5714285714285714,0.7559289460184544,2,0.001,resize_smaller_hu_m600_1500_separadas
MEAN,VALIDATION,0.5478260869565217,0.5420985946420729,0.5727272727272726,0.525,0.530081012859362,2,0.001,resize_smaller_hu_m600_1500_separadas
MEAN,TEST,0.5525641025641026,0.5494139194139194,0.6166666666666667,0.49285714285714277,0.4911731804333043,2,0.001,resize_smaller_hu_m600_1500_separadas
1,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,4,1e-05,resize_smaller_hu_m600_1500_separadas
1,TEST,0.46153846153846156,0.631578947368421,1.0,0.0,0.0,4,1e-05,resize_smaller_hu_m600_1500_separadas
2,VALIDATION,0.5217391304347826,0.26666666666666666,0.18181818181818182,0.8333333333333334,0.3892494720807615,4,1e-05,resize_smaller_hu_m600_1500_separadas
2,TEST,0.5384615384615384,0.25,0.16666666666666666,0.8571428571428571,0.3779644730092272,4,1e-05,resize_smaller_hu_m600_1500_separadas
3,VALIDATION,0.4782608695652174,0.5,0.5454545454545454,0.4166666666666667,0.4767312946227962,4,1e-05,resize_smaller_hu_m600_1500_separadas
3,TEST,0.38461538461538464,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3779644730092272,4,1e-05,resize_smaller_hu_m600_1500_separadas
4,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,4,1e-05,resize_smaller_hu_m600_1500_separadas
4,TEST,0.46153846153846156,0.631578947368421,1.0,0.0,0.0,4,1e-05,resize_smaller_hu_m600_1500_separadas
5,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,4,1e-05,resize_smaller_hu_m600_1500_separadas
5,TEST,0.46153846153846156,0.631578947368421,1.0,0.0,0.0,4,1e-05,resize_smaller_hu_m600_1500_separadas
6,VALIDATION,0.5217391304347826,0.0,0.0,1.0,0.0,4,1e-05,resize_smaller_hu_m600_1500_separadas
6,TEST,0.5,0.0,0.0,1.0,0.0,4,1e-05,resize_smaller_hu_m600_1500_separadas
7,VALIDATION,0.4782608695652174,0.625,0.9090909090909091,0.08333333333333333,0.27524094128159016,4,1e-05,resize_smaller_hu_m600_1500_separadas
7,TEST,0.4166666666666667,0.5882352941176471,0.8333333333333334,0.0,0.0,4,1e-05,resize_smaller_hu_m600_1500_separadas
8,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,4,1e-05,resize_smaller_hu_m600_1500_separadas
8,TEST,0.5,0.6666666666666666,1.0,0.0,0.0,4,1e-05,resize_smaller_hu_m600_1500_separadas
9,VALIDATION,0.391304347826087,0.36363636363636365,0.36363636363636365,0.4166666666666667,0.3892494720807615,4,1e-05,resize_smaller_hu_m600_1500_separadas
9,TEST,0.5833333333333334,0.5454545454545454,0.5,0.6666666666666666,0.5773502691896257,4,1e-05,resize_smaller_hu_m600_1500_separadas
10,VALIDATION,0.43478260869565216,0.38095238095238093,0.36363636363636365,0.5,0.4264014327112209,4,1e-05,resize_smaller_hu_m600_1500_separadas
10,TEST,0.6666666666666666,0.6666666666666666,0.8,0.5714285714285714,0.6761234037828132,4,1e-05,resize_smaller_hu_m600_1500_separadas
MEAN,VALIDATION,0.4739130434782609,0.4724490705373057,0.6363636363636364,0.32499999999999996,0.19568726127771302,4,1e-05,resize_smaller_hu_m600_1500_separadas
MEAN,TEST,0.49743589743589745,0.49450933483441223,0.6633333333333333,0.35238095238095235,0.20094026189908934,4,1e-05,resize_smaller_hu_m600_1500_separadas
1,VALIDATION,0.6086956521739131,0.7096774193548387,1.0,0.25,0.5,4,0.0001,resize_smaller_hu_m600_1500_separadas
1,TEST,0.38461538461538464,0.5555555555555556,0.8333333333333334,0.0,0.0,4,0.0001,resize_smaller_hu_m600_1500_separadas
2,VALIDATION,0.5217391304347826,0.5925925925925926,0.7272727272727273,0.3333333333333333,0.49236596391733095,4,0.0001,resize_smaller_hu_m600_1500_separadas
2,TEST,0.6153846153846154,0.6153846153846154,0.6666666666666666,0.5714285714285714,0.6172133998483676,4,0.0001,resize_smaller_hu_m600_1500_separadas
3,VALIDATION,0.4782608695652174,0.5714285714285714,0.7272727272727273,0.25,0.4264014327112209,4,0.0001,resize_smaller_hu_m600_1500_separadas
3,TEST,0.46153846153846156,0.5882352941176471,0.8333333333333334,0.14285714285714285,0.3450327796711771,4,0.0001,resize_smaller_hu_m600_1500_separadas
4,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,4,0.0001,resize_smaller_hu_m600_1500_separadas
4,TEST,0.46153846153846156,0.631578947368421,1.0,0.0,0.0,4,0.0001,resize_smaller_hu_m600_1500_separadas
5,VALIDATION,0.4782608695652174,0.4,0.36363636363636365,0.5833333333333334,0.4605661864718383,4,0.0001,resize_smaller_hu_m600_1500_separadas
5,TEST,0.5384615384615384,0.5,0.5,0.5714285714285714,0.5345224838248488,4,0.0001,resize_smaller_hu_m600_1500_separadas
6,VALIDATION,0.5652173913043478,0.6875,1.0,0.16666666666666666,0.408248290463863,4,0.0001,resize_smaller_hu_m600_1500_separadas
6,TEST,0.5,0.6666666666666666,1.0,0.0,0.0,4,0.0001,resize_smaller_hu_m600_1500_separadas
7,VALIDATION,0.5217391304347826,0.47619047619047616,0.45454545454545453,0.5833333333333334,0.5149286505444373,4,0.0001,resize_smaller_hu_m600_1500_separadas
7,TEST,0.5,0.4,0.3333333333333333,0.6666666666666666,0.4714045207910317,4,0.0001,resize_smaller_hu_m600_1500_separadas
8,VALIDATION,0.5217391304347826,0.5217391304347826,0.5454545454545454,0.5,0.5222329678670935,4,0.0001,resize_smaller_hu_m600_1500_separadas
8,TEST,0.5833333333333334,0.6153846153846154,0.6666666666666666,0.5,0.5773502691896257,4,0.0001,resize_smaller_hu_m600_1500_separadas
9,VALIDATION,0.5217391304347826,0.56,0.6363636363636364,0.4166666666666667,0.5149286505444373,4,0.0001,resize_smaller_hu_m600_1500_separadas
9,TEST,0.5,0.625,0.8333333333333334,0.16666666666666666,0.37267799624996495,4,0.0001,resize_smaller_hu_m600_1500_separadas
10,VALIDATION,0.4782608695652174,0.6470588235294118,1.0,0.0,0.0,4,0.0001,resize_smaller_hu_m600_1500_separadas
10,TEST,0.4166666666666667,0.5882352941176471,1.0,0.0,0.0,4,0.0001,resize_smaller_hu_m600_1500_separadas
MEAN,VALIDATION,0.5173913043478262,0.5813245837060086,0.7454545454545455,0.30833333333333335,0.3839672142520221,4,0.0001,resize_smaller_hu_m600_1500_separadas
MEAN,TEST,0.49615384615384617,0.5786040988595168,0.7666666666666667,0.26190476190476186,0.29182014495750164,4,0.0001,resize_smaller_hu_m600_1500_separadas
1,VALIDATION,0.6521739130434783,0.7142857142857143,0.9090909090909091,0.4166666666666667,0.6154574548966637,4,0.001,resize_smaller_hu_m600_1500_separadas
1,TEST,0.6153846153846154,0.6666666666666666,0.8333333333333334,0.42857142857142855,0.5976143046671968,4,0.001,resize_smaller_hu_m600_1500_separadas
2,VALIDATION,0.5652173913043478,0.6153846153846154,0.7272727272727273,0.4166666666666667,0.5504818825631803,4,0.001,resize_smaller_hu_m600_1500_separadas
2,TEST,0.6153846153846154,0.6153846153846154,0.6666666666666666,0.5714285714285714,0.6172133998483676,4,0.001,resize_smaller_hu_m600_1500_separadas
3,VALIDATION,0.5652173913043478,0.5833333333333334,0.6363636363636364,0.5,0.5640760748177662,4,0.001,resize_smaller_hu_m600_1500_separadas
3,TEST,0.5384615384615384,0.5,0.5,0.5714285714285714,0.5345224838248488,4,0.001,resize_smaller_hu_m600_1500_separadas
4,VALIDATION,0.5217391304347826,0.5925925925925926,0.7272727272727273,0.3333333333333333,0.49236596391733095,4,0.001,resize_smaller_hu_m600_1500_separadas
4,TEST,0.5384615384615384,0.5714285714285714,0.6666666666666666,0.42857142857142855,0.5345224838248488,4,0.001,resize_smaller_hu_m600_1500_separadas
5,VALIDATION,0.6086956521739131,0.6666666666666666,0.8181818181818182,0.4166666666666667,0.5838742081211422,4,0.001,resize_smaller_hu_m600_1500_separadas
5,TEST,0.6923076923076923,0.7142857142857143,0.8333333333333334,0.5714285714285714,0.6900655593423543,4,0.001,resize_smaller_hu_m600_1500_separadas
